configuration,algorithm,run,failed,failure_step,final_modal_action_correct,final_optimal_probability,final_expected_reward,final_expected_pseudo_regret,final_cumulative_pseudo_regret,final_minimum_probability,final_normalized_log_fisher_volume,final_entropy,final_numerically_collapsed
K0100_alpha0p1,sgb,2,0,-1,0,0.0006134594501008829,0.7332744078959851,0.2667255921040149,1479.1135017793663,5.542465379799738e-05,-3.920423960164415,0.23986797542060534,0.0
K0100_alpha0p1,sgb,3,0,-1,0,0.00010188460182428286,0.8786024076996469,0.12139759230035307,902.1077029496832,2.0394964235915137e-05,-4.897679758688637,0.08060047604948854,0.0
K0100_alpha0p1,sgb,4,0,-1,1,0.988540745048355,0.9894530317999972,0.010546968200002782,716.0545467570571,4.4767590401318424e-05,-4.4793856766307485,0.11386395954432137,0.0
K0100_alpha0p1,sgb,5,0,-1,1,0.9835605447073529,0.9880724823116437,0.011927517688356315,852.3664759693378,4.6278985459346964e-05,-4.285513031555755,0.15364560228542962,0.0
K0100_alpha0p1,sgb,6,0,-1,1,0.988954992659249,0.9931458001556438,0.006854199844356201,874.7794833746894,2.435322506011993e-05,-4.774017267521739,0.10521162658362897,0.0
K0100_alpha0p1,sgb,7,0,-1,1,0.99404848911898,0.9951655044612953,0.004834495538704742,668.9405305518018,1.896514436593133e-05,-5.151101508833966,0.06272064550532863,0.0
K0100_alpha0p1,sgb,8,0,-1,1,0.9953274356247321,0.9965286096741814,0.0034713903258185574,650.1893504991665,1.1482189904287333e-05,-5.40745884510574,0.05040731339699235,0.0
K0100_alpha0p1,sgb,9,0,-1,1,0.9928997287351532,0.9943288294950585,0.005671170504941481,710.1122843601634,2.117599047031422e-05,-5.054283850096114,0.07285325421385236,0.0
K0100_alpha0p1,entropy_sgb,0,0,-1,1,0.9921146600793699,0.9946566946971185,0.005343305302881518,807.674802349147,2.2447449128285046e-05,-4.954684128675691,0.08028973604767715,0.0
K0100_alpha0p1,entropy_sgb,1,0,-1,0,0.00025704981266643683,0.8672542728061742,0.13274572719382582,977.4763974524444,4.839108801252667e-05,-4.36007950920906,0.14254509020279052,0.0
K0100_alpha0p1,entropy_sgb,2,0,-1,0,0.0004164530093405024,0.8885400884717384,0.11145991152826162,1331.8339752803217,3.371740649322539e-05,-4.333987063027825,0.1980826726054185,0.0
K0100_alpha0p1,entropy_sgb,3,0,-1,0,0.0012407537757892103,0.8795159622498498,0.12048403775015015,1202.0953203321042,4.165294323699294e-05,-4.512200884298595,0.1261390647426406,0.0
