initialization,switch_time,metric,mean,ci_lower,ci_upper,median,p05,p95,minimum,maximum,n
adverse,2500,f1_eigenvalue_2,0.04425935340357931,0.04417835925676112,0.0443403475503975,0.04429041543019435,0.04368516082910311,0.04500019024980694,0.04344596682435674,0.04540348823294807,100
adverse,2500,f_pool_lambda_min,0.01686627968597877,0.01684138165737047,0.016891177714587074,0.01685856968567124,0.01665251103551254,0.017064588307259994,0.016591090648581736,0.017241266533069108,100
adverse,2500,f_pool_lambda_max,0.23019330894866952,0.22927356433031343,0.2311130535670256,0.23029617869408547,0.2225657546583763,0.23735781949109977,0.2174452621636767,0.24114256367041037,100
adverse,2500,f_pool_trace,0.3743099081878987,0.37333821953193613,0.3752815968438613,0.3744248502729698,0.3660681411933796,0.38192259544132484,0.3624350429894498,0.3849579909081661,100
adverse,2500,f_pool_logdet,-11.310440731917886,-11.317310264447121,-11.303571199388651,-11.311172060608808,-11.363246588377761,-11.251310999177695,-11.392290302805748,-11.224416986455072,100
adverse,2500,f_pool_condition,13.649784769714502,13.583897688166102,13.715671851262902,13.696109322104608,13.067564475540145,14.101616118804108,12.611907701015594,14.5344612224769,100
adverse,2500,f_pool_eigenvalue_1,0.23019330894866952,0.22927356433031343,0.2311130535670256,0.23029617869408547,0.2225657546583763,0.23735781949109977,0.2174452621636767,0.24114256367041037,100
adverse,2500,f_pool_eigenvalue_2,0.09350950621222207,0.09336437401896618,0.09365463840547796,0.09353074177608442,0.09232707140819771,0.09471422518906722,0.09203208868010512,0.09556320997641204,100
adverse,2500,f_pool_eigenvalue_3,0.03374081334102849,0.03361768645091169,0.03386394023114529,0.03377702783012604,0.03273652671865432,0.034694350940423266,0.03218530431629191,0.03520516655053406,100
adverse,2500,f_pool_eigenvalue_4,0.01686627968597877,0.01684138165737047,0.016891177714587074,0.01685856968567124,0.01665251103551254,0.017064588307259994,0.016591090648581736,0.017241266533069108,100
adverse,2500,f_ref_lambda_min,0.022129676701789655,0.02208917962838056,0.02217017377519875,0.022145207715097176,0.021842580414551557,0.02250009512490347,0.02172298341217837,0.022701744116474035,100
adverse,2500,f_ref_lambda_max,0.18595459729997946,0.18542288319029349,0.18648631140966543,0.186006486701982,0.18148665319920346,0.19001393023725782,0.17834557750986518,0.19214761405130465,100
adverse,2500,f_ref_trace,0.35803105127404933,0.3572456591917988,0.35881644335629986,0.3580022562597829,0.35139110598020035,0.3642651783962222,0.3488933025039109,0.3669206353474782,100
adverse,2500,f_ref_logdet,-11.193900930622352,-11.202092175967346,-11.185709685277358,-11.195671833140565,-11.25774169420604,-11.124590815812402,-11.290957699363187,-11.096202414764184,100
adverse,2500,f_ref_condition,8.40294989353719,8.384492085912226,8.421407701162154,8.408520240518797,8.252792352955211,8.531396652400021,8.076314613487193,8.62828535292441,100
adverse,2500,f_ref_eigenvalue_1,0.18595459729997946,0.18542288319029349,0.18648631140966543,0.186006486701982,0.18148665319920346,0.19001393023725782,0.17834557750986518,0.19214761405130465,100
adverse,2500,f_ref_eigenvalue_2,0.12269000609570069,0.12247223272378459,0.12290777946761679,0.12257289343521327,0.12117370397420509,0.12449374374915774,0.12034611875265439,0.12638646330941775,100
adverse,2500,f_ref_eigenvalue_3,0.02725677117657946,0.027187997770410994,0.027325544582747923,0.027272248326660864,0.026691116409940065,0.02778728136803865,0.02639793862833907,0.028088808060858235,100
adverse,2500,f_ref_eigenvalue_4,0.022129676701789655,0.02208917962838056,0.02217017377519875,0.022145207715097176,0.021842580414551557,0.02250009512490347,0.02172298341217837,0.022701744116474035,100
